,EG.ELC.ACCS.ZS,AG.LND.AGRI.ZS,NV.AGR.TOTL.ZS,ER.H2O.FWTL.ZS,MS.MIL.TOTL.TF.ZS,FB.ATM.TOTL.P5,FB.CBK.BRWR.P3,DT.DOD.ALLC.ZS,per_allsp.cov_pop_tot,FB.CBK.DPTR.P3,SE.COM.DURS,EG.ELC.HYRO.ZS,EG.ELC.FOSL.ZS,EG.IMP.CONS.ZS,BN.KLT.DINV.CD,BM.KLT.DINV.WD.GD.ZS,AG.LND.FRST.ZS,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD,NY.GDP.PCAP.CD,NV.IND.TOTL.ZS,DT.INT.DECT.GN.ZS,IT.NET.USER.P2,NV.IND.MANF.ZS,CM.MKT.LCAP.GD.ZS,MS.MIL.XPND.GD.ZS,IT.CEL.SETS.P2,GC.FIN.FRGN.GD.ZS,DT.ODA.ODAT.GI.ZS,BN.GSR.MRCH.CD,EN.ATM.GHGO.ZG,BX.TRF.PWKR.DT.GD.ZS,EN.POP.DNST,DT.DOD.PVLX.GN.ZS,EG.ELC.RNEW.ZS,NV.SRV.TETC.ZS,DT.DOD.DSTC.IR.ZS,GC.REV.SOCL.ZS,CM.MKT.TRAD.GD.ZS,GC.TAX.EXPT.ZS,GC.TAX.GSRV.RV.ZS,NE.TRD.GNFS.ZS,BG.GSR.NFSV.GD.ZS,BM.GSR.TRVL.ZS,AG.LND.EL5M.UR.ZS,SE.ADT.1524.LT.ZS,country_code,GDPdelta,GDPpercentgrowth,country_name,region_East Asia & Pacific,region_Europe & Central Asia,region_Latin America & Caribbean,region_Middle East & North Africa,region_North America,region_South Asia,region_Sub-Saharan Africa,region,growthInd
40,0.0,19.5955236826,23.2708820817,0.0,0.301396748908,1.18838714213,9.70956652882,65.8797333333,4.04191009132,43.8595305114,6.0,72.4376248037,26.2181473865,-39.7399298282,-343081050.837,-0.109538773288,43.0623426625,22378392212.7,22376075332.8,1142.46049445,29.5606042535,0.429446676565,3.39,15.3691403338,0.0,1.46878196093,31.6687886588,0.0,27.4542324165,336905713.121,17.6268708221,0.767410960513,41.4087848082,0.0,73.7818526135,47.1685136648,3.16290194499,0.0,0.0,0.0,0.0,45.9809668467,15.6495005112,18.6509710913,0.0,83.1355667114,CMR,2854664136.14,13.0874759166,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,0
41,0.0,30.9058077111,4.1700492145,0.0,0.770428989999,1.09330648305,0.0,60.2256,0.0,44.956470439,10.0,74.9596581639,25.0403418361,-901.535645519,-2638405259.75,0.00958003927879,65.6954612006,9949079606.46,10349220628.8,2593.87978845,73.9238162816,0.739118289408,3.84907142549,3.98922478803,0.0,1.87691443843,51.5558589869,-9.78382469167,13.981200506,2949922780.73,-63.4818799603,0.176472258885,11.2242284041,0.0,72.5036372358,21.9061345031,9.56352659485,3.84076111769,0.0,0.38251093817,7.98397667893,124.9433293,45.8281057652,4.74951203643,0.0,0.0,COG,1848970769.33,18.9990599712,"Congo, Rep.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,0
42,0.0,38.3325822443,7.60389243248,0.0,1.98997623136,26.9128114391,158.388908091,2.25586666667,0.0,1063.36087535,10.0,78.4218110264,20.5259413067,-212.869816264,-6538844045.59,1.12662703307,53.4130118672,2.28406867686e+11,2.69963117454e+11,5085.44315542,34.5592063927,1.34401006778,25.8,15.1558624101,48.4013588881,3.61325949301,86.6438227623,-1.46298616601,1.74289393897,984412814.176,-63.9824564981,1.96427433078,40.4664512543,0.0,79.4740586933,57.8369011748,21.4958387615,15.3032389579,8.06539438479,0.0,27.8363092499,36.2206523026,5.23145932598,27.8887693301,0.0,97.9651107788,COL,42249095165.2,16.1092109706,Colombia,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,0
43,0.0,71.4669532509,42.4098975023,0.0,0.0,1.05410733003,5.98999155428,93.8989333333,0.0,53.8068683081,6.0,0.0,0.0,0.0,-8699239.73865,0.0,21.6012896292,498239781.254,498725106.827,748.263536196,11.648924086,1.42234081121,3.0,4.29135341588,0.0,0.0,14.1165636946,0.0,61.8005372584,-142712784.378,0.0,18.306138411,357.632634784,0.0,11.1257719867,45.9411543686,5.8713036582,0.0,0.0,0.0,0.0,61.3257740929,27.0490738616,21.1595713095,0.0,0.0,COM,40481512.5401,8.19163056944,Comoros,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,0
44,0.0,19.1894127378,8.19621611286,0.0,0.507952929067,32.7703002627,108.16813505,92.4016666667,29.6796462397,1159.8432156,6.0,0.0,0.0,0.0,-176847900.896,-0.00782242066948,20.9652605459,1671694971.14,1619787376.25,3453.78533869,18.3077501055,0.413931811757,14.4277399398,0.0,0.0,0.538950054228,49.5313212612,2.34313771729,24.5144944436,-683983824.113,166.666666667,8.61008735437,120.080645161,0.0,2.01492584902,73.4960337816,0.376518883106,10.875413393,0.0,0.0,30.4933669247,87.8553215408,51.5464893757,37.7556947712,0.0,0.0,CPV,108835049.611,6.98665250567,Cabo Verde,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,0
45,0.0,35.3113983549,7.70145598944,0.0,0.480216548056,38.0126877868,198.049052774,6.81416666667,71.4235669454,998.092728279,11.0,76.7834332384,6.65600898623,48.7814827416,-1797231634.0,0.121929679265,50.125342734,28514196911.7,34511793632.2,6435.60395316,28.4356467254,1.44506299311,31.6733333333,19.838741495,6.55744529784,0.0,39.2661506411,0.0,1.3214508454,-3727440862.03,454.094357353,2.04020954937,86.742603473,0.0,93.3444158317,63.8628972851,79.5663233115,31.4396242952,0.18717957237,0.169397713083,36.2123356041,95.6102722152,21.2597331851,29.4388410475,0.0,0.0,CRI,5313799892.1,15.6238936001,Costa Rica,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,0
47,0.0,61.6967305524,4.99180432118,12.9512067156,1.48675990544,0.0,0.0,0.0,0.0,0.0,9.0,0.772874221044,55.1967052565,50.6901965788,0.0,0.0,26.6629086809,60496133333.3,61413121993.4,5358.05010805,20.5178882139,0.0,12.9866666667,10.5557953201,0.0,3.31161682386,3.39774782952,0.0,1.55413109798,0.0,-46.0955358354,0.0,106.07454591,0.0,3.6474862347,74.4903074649,0.0,0.0,0.0,0.0,0.0,38.5995620652,0.0,0.0,0.0,0.0,CUB,5297085829.15,8.90543793642,Cuba,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.249677442,0.0,0.0,0.0,0.0,0.0,327.904654655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CUW,0.0,0.0,Curaçao,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,-1
49,0.0,11.25,0.29392988282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,52.9166666667,0.0,0.0,0.0,6.44806813144,0.0,59.1666666667,0.899478770382,0.0,0.0,194.422674359,0.0,0.0,0.0,-100.0,0.0,220.402777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.9068222046,CYM,0.0,0.0,Cayman Islands,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,-1
50,0.0,14.0836940837,2.18014744007,27.7692307692,1.91946077154,66.6656551323,0.0,0.0,0.0,0.0,9.0,0.0,99.6828793863,96.8504768314,-270203051.735,8.37909592669,18.7063492063,25600789880.1,24952889987.6,32513.0984662,19.7630363371,0.0,44.2966666667,6.30171423432,47.3062452885,1.73159303259,92.3326080459,0.0,0.0,-6671463532.92,738521.045189,2.15410415219,116.541702742,0.0,0.317120613713,78.0567550552,0.0,19.1967084535,10.7447338889,0.0,36.5926108538,107.587135484,55.5810203313,31.9258337197,0.0,0.0,CYP,-178684143.339,-0.728503619554,Cyprus,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
51,0.0,54.9385113269,2.03986803956,14.9733840304,0.515215319702,38.7127869358,0.0,0.0,0.0,0.0,9.0,2.59570508636,63.6154457522,26.424555731,-4390965169.28,1.75723631325,34.3430420712,2.09917586242e+11,2.07364826538e+11,20227.2724438,37.5671481093,0.0,59.7766666667,24.4546238481,26.9457356854,1.33211752175,128.293898876,1.07688950581,0.0,1359518745.32,268.156057915,0.689395773073,134.314420712,0.0,4.68942930144,60.3929838512,0.0,44.9772661627,15.5617565627,0.0,26.624445779,122.985559124,17.8233648796,25.8002870995,0.0,0.0,CZE,6815371001.61,3.29157477533,Czech Republic,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
52,0.0,48.5290271726,0.818697022583,30.1869158879,0.588262117425,109.604432451,0.0,0.0,0.0,0.0,12.0,3.26301010978,61.0944355832,59.2618356117,66624464074.3,3.20541715309,32.6959308502,3.53677469048e+12,3.40123671523e+12,43082.2415577,29.4675001232,0.0,77.3866666667,21.9592416958,42.8684827204,1.30242569054,122.64197534,0.0,0.0,2.49567317139e+11,-45.5098411777,0.312433402179,235.468392525,0.0,14.8352190082,69.7138028542,0.0,54.9117522905,86.1923684263,0.0,24.1313324597,76.9934940131,13.8874000491,32.1079191257,0.0,0.0,DEU,2.7338384106e+11,7.94360042467,Germany,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,0
53,0.0,73.3966062698,3.85527653326,0.0,4.79339030036,1.44865116657,10.7738270956,76.3724666667,0.0,50.1551087968,10.0,0.0,0.0,0.0,-173288469.005,0.0,0.241587575496,965378317.7,1036773374.74,1191.36008129,16.8856594255,0.0,2.62666666667,2.45020895298,0.0,3.8508619088,12.7685058589,0.0,35.4271685932,-431275238.529,-69.4444444444,3.1693225619,34.9301840667,0.0,0.0,79.2590640413,82.4142597409,0.0,0.0,0.0,0.0,134.237821266,42.5155203783,3.2588654667,0.0,0.0,DJI,145541887.125,14.82991449,Djibouti,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Middle East & North Africa,0
54,0.0,29.7777777778,14.0087946126,8.3,0.0,25.2936999933,0.0,53.7488666667,0.0,0.0,11.0,0.0,0.0,0.0,-46485241.1111,0.648269651195,60.2577777778,456296296.296,483366523.978,6436.21124395,15.1972797302,1.36583484044,41.1514876691,3.3030565425,0.0,0.0,130.945291463,-0.774137326454,28.2018174515,-156075917.16,-100.0,4.93694443704,94.5204444444,0.0,24.6219384576,70.7939292196,34.1658986058,0.0,0.0,0.0,43.8398001738,90.7690616058,39.0511572629,17.2386078007,0.0,0.0,DMA,-2894410.32322,-0.624442462087,Dominica,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,-1
55,0.0,62.5736507188,1.11949228524,9.51333333333,0.8895857256,68.0814460494,0.0,0.0,0.0,0.0,9.0,0.06481574215,70.6747220521,-35.3896863626,7420562570.94,4.05126308687,13.5597454631,3.30618082298e+11,3.26742589925e+11,60192.8780687,25.3456296081,0.0,85.63,13.7223093016,0.0,1.34043908305,119.457817553,0.0,0.0,3437401739.97,-46.3600477029,0.335379436811,129.453641292,0.0,27.1472902322,73.5348781066,0.0,2.9802632408,0.0,0.0,37.725832764,97.7784486656,36.1881240598,0.0,0.0,0.0,DNK,8561725431.62,2.56366434908,Denmark,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
56,0.0,49.7447571744,6.85263844705,23.2765957447,1.13546011281,26.4243159651,128.454398297,23.5022,22.6959520941,0.0,9.0,10.4717975172,88.7688321582,86.5555737677,-2234266666.67,0.0196482378189,36.2375827815,46806779258.1,48927368458.8,4856.04189089,29.6923661707,1.1148226503,22.0666666667,17.2492418816,0.0,0.666939950479,72.865582205,1.37094312236,1.03031698518,-9296533333.33,-77.8808471026,7.42683532666,199.42442053,0.0,10.6891509788,63.4549953802,67.4858901987,1.8532941324,0.0,0.0508291265788,56.906517039,57.9904365135,18.2955061046,18.0469050454,0.0,95.786857605,DOM,7104886044.43,14.8723501678,Dominican Republic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,0
57,0.0,17.3460019426,8.14513362483,0.0,3.09715385141,4.27777459898,29.4248405113,31.308,0.0,0.0,10.0,0.70190899963,99.2980910004,-318.690930848,-2131002452.26,0.150350456691,0.741138831275,1.4772960681e+11,1.52775295231e+11,4242.54465855,56.5446312495,0.131673533855,10.2870635419,0.0,0.0,3.26552794913,81.3852920742,-0.411395278249,0.616694709279,27318122426.0,457.884928255,0.0811728626995,14.6216379622,0.0,0.70190899963,35.3102351257,0.831520992077,0.0,0.0,0.0296259260539,41.8618366844,73.3156586682,8.75885394241,4.55615637604,0.0,93.767326355,DZA,15916805290.8,10.6420355006,Algeria,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Middle East & North Africa,0
63,0.0,30.0523433725,9.87962207063,2.24186256781,0.868490864796,26.4677751066,249.328451763,13.7272,63.0927041464,390.749943609,10.0,54.9605036268,43.8228782361,-126.515366929,-519573812.398,0.050950406411,52.7420948086,58430032666.7,65603441480.7,4040.40263241,36.6343744371,1.7331566535,18.0666666667,14.4519388438,0.0,2.78356521477,79.971194897,0.0,1.52929414381,1171756698.76,17.3942004771,5.31265731229,58.1741410318,0.0,56.1903216487,53.4860034923,42.4295294523,0.0,0.0,0.0,0.0,60.916311609,6.99822393768,19.4671725653,0.0,96.129535675,ECU,12074306621.6,19.2219727592,Ecuador,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,0
64,0.0,3.60607430475,13.6405202892,0.0,3.36053584328,6.78649740505,65.7755231441,64.4567333333,55.453205446,0.0,9.0,10.9511258113,88.323555399,-21.6622741995,-8209366666.67,0.663703386253,0.0691144708423,1.6075983887e+11,1.97552547828e+11,2030.73803932,37.4099012869,0.568623745753,18.0133333333,16.3057054437,69.269652462,2.31081599835,55.7760633208,0.528108055781,3.90018511714,-17158733333.3,78.8329406502,4.99678927792,79.3690933749,0.0,11.676444601,48.9495784239,7.51984356119,0.0,48.4526304599,0.226540812442,20.2933538408,64.4373144133,23.7190283282,17.2724710346,0.0,0.0,EGY,19564915368.6,10.5415999838,"Egypt, Arab Rep.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,Middle East & North Africa,0
66,0.0,75.0363036304,19.0982165396,20.7857142857,9.1992180886,0.0,0.0,87.0834333333,0.0,0.0,0.0,0.0,99.3102417808,22.4655386852,0.0,0.0,15.2554455446,1518286280.76,2092131944.81,336.657634929,23.1248347174,0.566177570661,0.473333333333,6.04154984843,0.0,0.0,2.05887898095,0.0,86.7072586175,0.0,0.0,0.0,44.5560594059,0.0,0.689758219213,57.7769487429,31.475731291,0.0,0.0,0.0,0.0,31.0308837323,0.0,0.0,0.0,0.0,ERI,0.0,0.0,Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,-1
67,0.0,56.2058668837,2.51462955374,31.9874100719,0.967499638851,155.548474959,0.0,0.0,0.0,0.0,10.0,8.53651096193,59.6502248594,77.784623411,23802097415.4,5.20054655121,35.8043069906,1.53780179807e+12,1.46138366446e+12,33540.5344441,28.5335174279,0.0,59.0366666667,14.2141546488,91.787724289,1.35401480843,109.891963314,1.46028813898,0.0,-1.05003698307e+11,90.1877232712,0.109191457116,91.9064293571,0.0,21.5578786937,68.9518530184,0.0,82.2142735297,114.96740812,0.0,40.4593211841,53.2210894942,13.1037001656,24.0007434431,0.0,99.5775502523,ESP,-51259602649.0,-3.49145202761,Spain,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
68,0.0,21.6403239758,2.88072617864,14.4295830055,0.927798539322,88.8228726741,511.0409686,0.0,0.0,1901.70730244,9.0,0.267134611366,6.12650274021,20.0566767351,-699725840.171,7.71438884786,52.8709601321,22027863534.9,21642375275.9,16469.0897542,29.0859637006,0.0,69.7566666667,15.1775859124,0.0,2.10002296153,124.275106478,0.0,0.0,-2458182547.23,-99.613076399,1.69149880745,31.5505622395,0.0,3.07125349111,68.0333101207,0.0,35.2466608156,0.0,0.0,38.7458443885,129.812747901,35.2460009439,22.9535654255,0.0,0.0,EST,3033814569.54,12.860740304,Estonia,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,0
69,0.0,34.8583333333,47.5107720748,6.44344262295,0.360949366543,0.0694182892754,1.29579480064,70.1124333333,0.0,81.1948156704,0.0,90.3247794458,9.35126490307,5.10612281813,-183999232.774,0.0,12.5776,26403972841.4,24367940185.5,316.562862393,11.223873536,0.168340055579,0.453333333333,4.48092771844,0.0,1.51202400559,2.88126820507,0.844055125902,0.0,-4805657001.65,22166.0695815,1.35029540703,83.091225,0.0,90.6487350969,41.2653543685,4.01870205091,0.0,0.0,9.65503323887,13.0741550045,0.0,14.3566373502,6.28107343343,0.0,54.9829788208,ETH,9561993284.94,43.3379289006,Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,1
72,0.0,7.55332468137,2.56356050908,6.13271028037,1.09213023989,37.4183332595,0.0,0.0,0.0,0.0,10.0,19.0506930395,29.6607400163,53.2486576552,3397075589.56,5.17918715481,72.9956630213,2.63542045312e+11,2.54449006623e+11,49599.0065598,32.7295514502,0.0,82.3133333333,22.7091822255,0.0,1.29534225202,129.13269938,2.12821851304,0.0,9194659371.5,70.2820410632,0.332545824503,17.4812827995,0.0,31.956733572,64.7068880407,0.0,30.7752663247,0.0,0.0,33.6578788424,80.0730162227,21.018404249,0.0,0.0,0.0,FIN,9945695364.24,3.81898353702,Finland,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
73,0.0,23.4008392629,12.812441453,0.297373029772,1.1757633595,25.1491325434,0.0,24.9677333333,14.3335223249,0.0,0.0,0.0,0.0,0.0,-293178678.547,-0.110588479937,54.4411603722,3266287055.64,3068422387.82,3875.80191239,18.9244031295,0.516607844267,13.6326103485,14.3437144491,15.9261570882,1.84235264921,69.8755928535,0.0,6.10892715765,-854867105.25,44.5833333333,5.17010611547,46.1556102901,0.0,60.5132916736,68.2631554174,7.51251000255,0.0,0.185057266361,0.0,0.0,116.868733927,45.4163567994,17.7740217869,0.0,0.0,FJI,44115362.1151,1.44090937641,Fiji,1.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific,-1
74,0.0,53.1888938626,1.65051125475,15.705,1.1877356053,101.816071822,0.0,0.0,0.0,0.0,11.0,10.7121526895,9.56589494473,48.8833685631,62220332571.1,4.302025482,29.5837872454,2.76013520448e+12,2.64667593819e+12,42881.5936998,20.5937432741,0.0,69.45,12.0929569999,75.1703841415,2.33876956004,91.2527925939,0.0,0.0,-55972829016.7,56.2671620059,0.692311219626,117.551463387,0.0,12.6048627729,77.7557454712,0.0,42.123572861,79.5677919592,0.0,22.6110665447,53.8797961207,13.9443986446,21.4495899812,0.0,0.0,FRA,1.11001324503e+11,4.15825028592,France,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
75,0.0,2.14899713467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0573065902579,2316188222.25,0.0,47644.5049178,0.0,0.0,75.5766666667,5.52470974009,0.0,0.0,110.261640744,0.0,0.0,-100699250.421,-100.0,5.53276986138,34.8235434575,0.0,0.0,57.7426899765,0.0,0.0,0.0,0.0,0.0,96.9813670535,24.7175605376,28.4497923408,0.0,0.0,FRO,0.0,0.0,Faroe Islands,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
76,0.0,31.9047619048,27.2737544802,0.0,0.0,3.07487569815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5333333333,264913766.667,287523804.5,2535.36752797,4.98592287524,0.0,14.4870442445,0.477209182646,0.0,0.0,26.2894437399,0.0,0.0,-108394300.0,0.0,2.08395417982,149.291904762,0.0,0.0,67.7294898585,0.0,0.0,0.0,0.0,0.0,0.0,42.7381050618,12.1425924622,0.0,0.0,FSM,14983581.9136,5.13860514047,"Micronesia, Fed. Sts.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,East Asia & Pacific,0
77,0.0,20.0256141576,5.0591617593,0.0848170731707,1.27379923709,7.01532521948,16.6331694793,17.1254666667,0.0,148.780880401,10.0,48.5235120776,51.0164560111,-615.138451475,0.0,0.60421197935,85.3805254783,13337556616.5,13549064211.3,9053.27264793,60.1432410832,2.06990451646,6.22566819188,2.14611784454,0.0,0.0,87.9611360221,0.0,1.84609171622,0.0,370.333289779,0.0,5.72058705579,0.0,48.7918761769,34.5389416542,15.7354359362,0.0,0.0,0.0,0.0,85.8786430606,0.0,0.0,0.0,0.0,GAB,2776336362.72,20.0476366285,Gabon,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,1
78,0.0,72.5499111313,0.661324680629,5.87103448276,0.525519400305,124.163458146,56.2083689198,0.0,0.0,0.0,11.0,1.34366896536,77.64138655,18.4691403153,67059147911.5,7.71689716315,12.5813251767,2.69256258957e+12,2.43995508416e+12,43596.5301152,21.9000458541,0.0,79.0133333333,10.4942356963,98.2000244805,2.35767769117,122.414332594,0.0,0.0,-1.64417289882e+11,-12.6737100013,0.220636771153,255.453682195,0.0,5.81420624934,77.4386294653,0.0,21.2226778235,117.385531808,0.0,29.3692238833,56.1334736709,18.6757433662,33.4265844067,0.0,0.0,GBR,1.1276101576e+11,4.54277934009,United Kingdom,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
79,0.0,36.1970547321,9.81874483382,3.11887149493,1.5472794865,32.4465826315,204.314653154,32.7591333333,0.0,475.715340985,9.0,84.3884764,15.6115236,64.5927410431,-1257156258.85,1.03590181565,40.3286803857,11244907750.5,11154326311.5,2791.2220974,22.6922215005,1.73874233798,12.78,12.0921122969,7.67431869082,7.76194398611,61.8785890032,3.08443513737,34.3699170309,-3047454650.43,-59.2544309723,9.10959974708,70.5063158263,0.0,84.3884764,67.4890338812,54.1978709923,16.8180547792,0.175374617729,0.0,51.195181844,84.9511555229,20.3896759446,17.8988938317,0.0,0.0,GEO,2317889366.68,20.8331683229,Georgia,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,1
80,0.0,68.2663853974,31.4561351492,0.0,0.151006470249,3.85697379914,31.590634135,41.8871333333,0.0,245.928573045,11.0,68.201147241,0.0744213738186,44.2382494942,-2154578091.18,0.0181548627191,40.1608508394,26421186180.6,28105636774.6,1142.86848172,20.6074198217,0.508664241905,4.52,8.23145767445,9.67075023746,0.454348954693,49.1990815868,2.17286536628,24.7396804795,-3699768183.44,408.246763236,0.452224327069,101.604295215,0.0,68.201147241,47.9364453051,53.5593692458,0.0,0.597344438403,0.786734666737,32.0874541222,68.8210954748,15.9938553868,24.9208766285,0.0,0.0,GHA,10284702198.6,39.470299886,Ghana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,1
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2266666667,0.0,0.0,0.0,89.4567939633,0.0,0.0,0.0,-36.3636363636,0.0,3008.86666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GIB,0.0,0.0,Gibraltar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
82,0.0,57.8843127679,25.3847159299,0.0,0.455441964696,0.40172702946,3.67125815009,80.6224,0.0,33.4699422468,6.0,0.0,0.0,0.0,-281663333.333,0.469755470806,26.9249552336,4419973892.92,4581638388.63,423.49376031,40.7292658956,1.03232626526,0.880008426353,7.07448013731,0.0,0.0,26.5012049902,0.0,40.301906074,-10083333.3333,27.1600516896,0.95183172074,42.4543477671,0.0,53.5305208644,33.8860181749,0.0,0.0,0.0,0.0,0.0,65.8411400403,9.86932445073,5.13821427215,0.0,0.0,GIN,469166559.109,10.5671447699,Guinea,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,0
83,0.0,54.347826087,26.6725293082,0.0,0.141954493141,0.0,0.0,85.9525666667,0.0,0.0,9.0,0.0,0.0,0.0,-65387373.3092,0.0,47.0750988142,888426590.106,842793197.041,559.380218251,14.7404948576,0.970492465029,6.90501247284,6.47813490845,0.0,1.04472542156,68.9531466927,0.0,43.5671656354,-100014373.944,2044.15416667,7.5130076803,156.853491436,0.0,0.0,58.5869758341,16.0493524081,0.0,0.0,0.0,0.0,59.1555340632,22.8847089749,9.87803216332,0.0,0.0,GMB,70525501.3652,8.87820822959,"Gambia, The",0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,0
84,0.0,57.2546230441,45.7234818615,0.0,1.08747694155,0.0,0.0,82.4540333333,0.0,43.8107255304,9.0,0.0,0.0,0.0,-14023460.9453,0.0900161122939,72.6173541963,795170344.941,786037367.008,508.679803373,13.46348252,0.474943036474,2.28815718002,0.0,0.0,1.6644013028,29.6861976435,0.0,256.477989497,-70733951.1252,17631.8666667,5.94181462367,55.5413347558,0.0,0.0,40.8130356186,107.09155441,0.0,0.0,0.0,0.0,53.5485968311,14.6883270492,47.3538134325,0.0,0.0,GNB,98412364.5384,12.9303214295,Guinea-Bissau,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,0
85,0.0,10.8972073678,0.0,0.0,0.31202849811,2.49871441363,7.38418375181,0.0,0.0,153.972193037,6.0,0.0,0.0,0.0,0.0,0.0,58.8092691622,12339297075.8,13217480405.4,17995.1194243,0.0,0.0,1.83570768648,0.0,0.0,2.4294300847,26.7848940683,1.56954745143,0.543604830497,0.0,-100.0,0.0,24.4703030303,0.0,7.0,0.0,0.0,0.0,0.0,0.524679471393,1.38679715868,166.021105225,0.0,0.0,0.0,0.0,GNQ,490495268.714,3.89443758178,Equatorial Guinea,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Sub-Saharan Africa,-1
86,0.0,63.747090768,3.25244125706,16.6034482759,3.06063670171,77.9158670887,0.0,0.0,0.0,0.0,9.66666666667,6.06414304146,90.0120090383,66.5592034938,151007876.828,1.09852817779,29.8107059736,3.34319663868e+11,3.26593701325e+11,30178.5262205,18.4175400863,0.0,38.8266666667,9.25429468358,47.5896182998,2.96239980099,118.466790054,0.0,0.0,-54891662753.2,41.8290816352,0.716664005295,85.9408611327,0.0,9.95426897938,78.3300186567,0.0,32.0469434252,26.4022074968,0.0,30.611189086,54.8659788285,19.7254694808,16.2805745488,0.0,0.0,GRC,-64554904370.9,-19.4395403931,Greece,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Europe & Central Asia,-1
87,0.0,30.3921568627,4.58491961825,5.0,0.0,45.1381651154,0.0,39.6165,0.0,0.0,12.0,0.0,0.0,0.0,-131314580.988,0.996342492728,49.9705882353,785240851.852,808968485.518,7554.70366347,19.6343275753,1.49200738861,23.1733333333,3.9262262783,0.0,0.0,72.354769283,0.567756072622,15.7978193842,-271012895.556,44.5753834643,3.61739292564,305.704901961,0.0,0.0,75.7807526398,43.1896211123,0.0,0.0,0.0,16.2623072153,80.0692415362,34.3057767946,11.6381642777,0.0,0.0,GRD,-7040914.37278,-0.856493506494,Grenada,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Latin America & Caribbean,-1
